listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0001046,2025-01-01 21:00:00,P00379,ASIA,I0013,1,51.06,2025-01-02 20:00:00
L0001058,2025-01-01 21:00:00,P00536,EU,I0026,3,61.74,2025-01-02 19:00:00
L0001030,2025-01-01 21:00:00,P00224,NA,I0002,1,34.51,2025-01-02 11:00:00
L0001027,2025-01-01 21:00:00,P00187,EU,I0000,3,80.63,2025-01-03 07:00:00
L0001028,2025-01-01 21:00:00,P00214,NA,I0008,2,64.73,2025-01-03 08:00:00
L0001029,2025-01-01 21:00:00,P00223,NA,I0012,2,524.79,2025-01-02 17:00:00
L0001034,2025-01-01 21:00:00,P00257,NA,I0021,3,40.49,2025-01-03 02:00:00
L0001031,2025-01-01 21:00:00,P00230,EU,I0008,1,60.72,2025-01-03 00:00:00
L0001032,2025-01-01 21:00:00,P00233,ASIA,I0019,1,49.64,2025-01-03 07:00:00
L0001025,2025-01-01 21:00:00,P00170,NA,I0019,2,54.07,2025-01-03 06:00:00
L0001059,2025-01-01 21:00:00,P00558,EU,I0002,1,46.46,2025-01-03 08:00:00
L0001047,2025-01-01 21:00:00,P00391,ASIA,I0004,2,71.75,2025-01-02 22:00:00
L0001048,2025-01-01 21:00:00,P00400,EU,I0028,2,56.45,2025-01-03 05:00:00
L0001040,2025-01-01 21:00:00,P00324,ASIA,I0008,1,48.05,2025-01-03 03:00:00
L0001049,2025-01-01 21:00:00,P00402,EU,I0030,1,55.89,2025-01-03 05:00:00
L0001033,2025-01-01 21:00:00,P00255,NA,I0005,1,47.49,2025-01-03 04:00:00
L0001057,2025-01-01 21:00:00,P00510,NA,I0031,1,58.3,2025-01-03 00:00:00
L0001060,2025-01-01 21:00:00,P00588,NA,I0019,2,60.42,2025-01-02 09:00:00
L0001042,2025-01-01 21:00:00,P00348,EU,I0011,1,287.22,2025-01-02 23:00:00
L0001043,2025-01-01 21:00:00,P00367,NA,I0018,3,49.51,2025-01-02 14:00:00
L0001035,2025-01-01 21:00:00,P00275,NA,I0039,2,53.13,2025-01-02 23:00:00
L0001021,2025-01-01 21:00:00,P00122,NA,I0005,1,61.43,2025-01-02 19:00:00
L0001024,2025-01-01 21:00:00,P00146,EU,I0033,2,81.73,2025-01-02 11:00:00
L0001023,2025-01-01 21:00:00,P00142,EU,I0002,1,41.5,2025-01-02 20:00:00
L0001022,2025-01-01 21:00:00,P00131,NA,I0021,2,46.24,2025-01-03 06:00:00
L0001041,2025-01-01 21:00:00,P00330,NA,I0010,2,38.26,2025-01-02 18:00:00
L0001019,2025-01-01 21:00:00,P00095,NA,I0036,2,32.09,2025-01-03 03:00:00
L0001018,2025-01-01 21:00:00,P00087,EU,I0036,1,36.29,2025-01-03 01:00:00
L0001020,2025-01-01 21:00:00,P00096,EU,I0026,1,63.97,2025-01-02 11:00:00
L0001016,2025-01-01 21:00:00,P00024,EU,I0004,1,59.76,2025-01-02 22:00:00
L0001017,2025-01-01 21:00:00,P00066,EU,I0033,1,68.78,2025-01-03 02:00:00
L0001026,2025-01-01 21:00:00,P00182,ASIA,I0024,2,4278.48,2025-01-03 01:00:00
L0001039,2025-01-01 21:00:00,P00308,EU,I0003,2,69.14,2025-01-02 21:00:00
L0001051,2025-01-01 21:00:00,P00420,NA,I0014,2,54.44,2025-01-03 06:00:00
L0001061,2025-01-01 21:00:00,P00595,NA,I0038,3,64.39,2025-01-03 00:00:00
L0001036,2025-01-01 21:00:00,P00277,NA,I0021,1,39.91,2025-01-03 01:00:00
L0001015,2025-01-01 21:00:00,P00019,ASIA,I0029,2,45.43,2025-01-02 10:00:00
L0001014,2025-01-01 21:00:00,P00008,NA,I0013,1,66.47,2025-01-03 05:00:00
L0001037,2025-01-01 21:00:00,P00291,EU,I0014,2,47.5,2025-01-02 13:00:00
L0001038,2025-01-01 21:00:00,P00295,ASIA,I0013,1,53.37,2025-01-03 02:00:00
L0004562,2025-01-01 21:29:00,P00059,,I0021,1,20.32,2025-01-02 03:29:00
L0004563,2025-01-01 21:36:00,P00071,,I0021,1,28.45,2025-01-02 03:36:00
L0001063,2025-01-01 22:00:00,P00057,EU,I0022,1,395.71,2025-01-02 13:00:00
L0001076,2025-01-01 22:00:00,P00197,EU,I0018,1,56.14,2025-01-03 07:00:00
L0001067,2025-01-01 22:00:00,P00095,NA,I0015,2,40.24,2025-01-03 06:00:00
L0001064,2025-01-01 22:00:00,P00077,ASIA,I0038,3,85.92,2025-01-02 17:00:00
L0001062,2025-01-01 22:00:00,P00027,ASIA,I0005,1,57.82,2025-01-02 19:00:00
L0001083,2025-01-01 22:00:00,P00258,NA,I0008,2,79.87,2025-01-02 20:00:00
L0001082,2025-01-01 22:00:00,P00254,EU,I0009,2,56.84,2025-01-02 22:00:00
L0001084,2025-01-01 22:00:00,P00274,EU,I0036,2,43.66,2025-01-03 09:00:00
L0001100,2025-01-01 22:00:00,P00512,EU,I0000,1,91.66,2025-01-03 01:00:00
L0001103,2025-01-01 22:00:00,P00574,NA,I0034,1,76.07,2025-01-03 01:00:00
L0001104,2025-01-01 22:00:00,P00594,EU,I0021,1,39.69,2025-01-02 16:00:00
L0001102,2025-01-01 22:00:00,P00526,EU,I0030,3,58.8,2025-01-02 11:00:00
L0001101,2025-01-01 22:00:00,P00525,NA,I0030,1,58.85,2025-01-02 18:00:00
L0001066,2025-01-01 22:00:00,P00093,NA,I0001,1,553.72,2025-01-03 06:00:00
L0001075,2025-01-01 22:00:00,P00193,NA,I0010,1,41.71,2025-01-02 21:00:00
L0001068,2025-01-01 22:00:00,P00098,EU,I0005,2,67.3,2025-01-02 20:00:00
L0001095,2025-01-01 22:00:00,P00431,EU,I0023,1,100.48,2025-01-03 06:00:00
L0001069,2025-01-01 22:00:00,P00104,ASIA,I0010,1,41.68,2025-01-03 02:00:00
L0001071,2025-01-01 22:00:00,P00132,EU,I0008,1,67.48,2025-01-02 22:00:00
L0001086,2025-01-01 22:00:00,P00317,EU,I0018,2,54.19,2025-01-03 07:00:00
L0001098,2025-01-01 22:00:00,P00499,EU,I0004,2,76.87,2025-01-02 20:00:00
L0001087,2025-01-01 22:00:00,P00320,ASIA,I0002,1,48.2,2025-01-02 20:00:00
L0001088,2025-01-01 22:00:00,P00326,EU,I0005,2,60.42,2025-01-02 19:00:00
L0001089,2025-01-01 22:00:00,P00329,EU,I0005,1,75.19,2025-01-03 04:00:00
L0001090,2025-01-01 22:00:00,P00343,NA,I0016,4,46.05,2025-01-03 01:00:00
L0001091,2025-01-01 22:00:00,P00359,NA,I0023,1,94.39,2025-01-02 11:00:00
L0001092,2025-01-01 22:00:00,P00394,EU,I0036,1,44.11,2025-01-03 08:00:00
L0001094,2025-01-01 22:00:00,P00430,NA,I0006,2,490.46,2025-01-03 08:00:00
L0001085,2025-01-01 22:00:00,P00285,EU,I0023,2,82.18,2025-01-03 05:00:00
L0001093,2025-01-01 22:00:00,P00417,EU,I0019,2,50.86,2025-01-03 05:00:00
L0001096,2025-01-01 22:00:00,P00481,EU,I0027,1,406.96,2025-01-02 19:00:00
L0001070,2025-01-01 22:00:00,P00126,EU,I0009,1,49.87,2025-01-03 02:00:00
L0001078,2025-01-01 22:00:00,P00211,EU,I0026,1,68.65,2025-01-02 11:00:00
L0001065,2025-01-01 22:00:00,P00088,EU,I0020,1,53.59,2025-01-03 07:00:00
L0001097,2025-01-01 22:00:00,P00489,ASIA,I0018,2,56.56,2025-01-02 19:00:00
L0001074,2025-01-01 22:00:00,P00148,NA,I0033,3,55.56,2025-01-03 07:00:00
L0001081,2025-01-01 22:00:00,P00244,EU,I0018,1,47.6,2025-01-02 21:00:00
L0001072,2025-01-01 22:00:00,P00137,NA,I0010,1,49.55,2025-01-02 16:00:00
L0001073,2025-01-01 22:00:00,P00147,EU,I0004,1,85.01,2025-01-03 01:00:00
L0001080,2025-01-01 22:00:00,P00240,EU,I0021,1,39.94,2025-01-02 19:00:00
L0001079,2025-01-01 22:00:00,P00220,ASIA,I0004,1,56.18,2025-01-03 04:00:00
L0001099,2025-01-01 22:00:00,P00507,NA,I0018,1,49.94,2025-01-02 20:00:00
L0001077,2025-01-01 22:00:00,P00201,NA,I0020,1,58.13,2025-01-03 07:00:00
L0004550,2025-01-01 22:09:00,P00479,,I0027,1,84.45,2025-01-02 04:09:00
L0004570,2025-01-01 22:26:00,P00547,,I0015,1,25.14,2025-01-02 04:26:00
L0004571,2025-01-01 22:33:00,P00425,,I0015,1,35.2,2025-01-02 04:33:00
L0004553,2025-01-01 22:52:00,P00525,,I0027,1,84.45,2025-01-02 04:52:00
L0001167,2025-01-01 23:00:00,P00593,NA,I0009,1,59.39,2025-01-02 15:00:00
L0001166,2025-01-01 23:00:00,P00585,ASIA,I0005,2,70.15,2025-01-03 10:00:00
L0001165,2025-01-01 23:00:00,P00566,EU,I0018,1,55.3,2025-01-03 06:00:00
L0001164,2025-01-01 23:00:00,P00563,EU,I0021,1,53.93,2025-01-02 15:00:00
L0001113,2025-01-01 23:00:00,P00079,EU,I0003,4,77.16,2025-01-02 17:00:00
L0001123,2025-01-01 23:00:00,P00197,EU,I0029,2,51.67,2025-01-03 00:00:00
L0001128,2025-01-01 23:00:00,P00226,NA,I0026,3,55.5,2025-01-02 19:00:00
L0001116,2025-01-01 23:00:00,P00092,NA,I0026,1,63.6,2025-01-02 18:00:00
L0001124,2025-01-01 23:00:00,P00204,NA,I0032,1,29.73,2025-01-02 20:00:00
L0001125,2025-01-01 23:00:00,P00206,ASIA,I0000,3,102.38,2025-01-02 11:00:00
L0001126,2025-01-01 23:00:00,P00208,ASIA,I0032,2,32.54,2025-01-03 02:00:00
L0001115,2025-01-01 23:00:00,P00091,ASIA,I0029,2,45.43,2025-01-03 06:00:00
L0001168,2025-01-01 23:00:00,P00599,EU,I0037,1,407.0,2025-01-02 17:00:00
L0001106,2025-01-01 23:00:00,P00019,ASIA,I0004,4,83.3,2025-01-03 07:00:00
L0001154,2025-01-01 23:00:00,P00492,ASIA,I0036,1,30.87,2025-01-03 09:00:00
L0001114,2025-01-01 23:00:00,P00089,EU,I0008,1,64.8,2025-01-02 17:00:00
L0001137,2025-01-01 23:00:00,P00303,NA,I0020,2,54.58,2025-01-03 02:00:00
L0001135,2025-01-01 23:00:00,P00288,NA,I0009,1,58.29,2025-01-02 16:00:00
L0001105,2025-01-01 23:00:00,P00013,EU,I0008,1,52.01,2025-01-03 03:00:00
L0001107,2025-01-01 23:00:00,P00024,EU,I0020,1,68.17,2025-01-02 16:00:00
L0001108,2025-01-01 23:00:00,P00030,NA,I0011,1,264.79,2025-01-02 19:00:00
L0001110,2025-01-01 23:00:00,P00051,NA,I0016,2,57.33,2025-01-03 08:00:00
L0001111,2025-01-01 23:00:00,P00059,NA,I0031,1,68.34,2025-01-02 21:00:00
L0001112,2025-01-01 23:00:00,P00078,NA,I0005,1,56.57,2025-01-02 14:00:00
L0001127,2025-01-01 23:00:00,P00220,ASIA,I0020,1,47.3,2025-01-02 11:00:00
L0001136,2025-01-01 23:00:00,P00297,ASIA,I0001,1,488.12,2025-01-03 03:00:00
L0001138,2025-01-01 23:00:00,P00305,EU,I0020,1,59.66,2025-01-03 00:00:00
L0001132,2025-01-01 23:00:00,P00247,NA,I0016,2,45.83,2025-01-02 23:00:00
L0001129,2025-01-01 23:00:00,P00237,EU,I0019,2,60.44,2025-01-02 21:00:00
L0001130,2025-01-01 23:00:00,P00238,NA,I0036,1,40.65,2025-01-03 02:00:00
L0001142,2025-01-01 23:00:00,P00380,EU,I0009,1,62.23,2025-01-03 05:00:00
L0001144,2025-01-01 23:00:00,P00397,EU,I0027,2,395.53,2025-01-03 00:00:00
L0001143,2025-01-01 23:00:00,P00385,NA,I0019,1,52.07,2025-01-02 18:00:00
L0001141,2025-01-01 23:00:00,P00329,EU,I0011,3,308.42,2025-01-02 20:00:00
L0001139,2025-01-01 23:00:00,P00319,NA,I0017,1,504.5,2025-01-02 18:00:00
L0001161,2025-01-01 23:00:00,P00528,EU,I0023,2,85.53,2025-01-03 04:00:00
L0001146,2025-01-01 23:00:00,P00406,NA,I0015,1,39.07,2025-01-03 08:00:00
L0001152,2025-01-01 23:00:00,P00477,NA,I0003,1,57.38,2025-01-03 07:00:00
L0001151,2025-01-01 23:00:00,P00470,EU,I0037,1,457.08,2025-01-03 04:00:00
L0001158,2025-01-01 23:00:00,P00514,ASIA,I0025,1,60.31,2025-01-02 11:00:00
L0001153,2025-01-01 23:00:00,P00484,EU,I0005,1,67.07,2025-01-02 19:00:00
L0001163,2025-01-01 23:00:00,P00547,EU,I0021,3,44.26,2025-01-03 00:00:00
L0001160,2025-01-01 23:00:00,P00526,EU,I0033,2,51.21,2025-01-02 21:00:00
L0001155,2025-01-01 23:00:00,P00501,ASIA,I0014,3,44.67,2025-01-02 14:00:00
L0001145,2025-01-01 23:00:00,P00398,ASIA,I0012,1,392.41,2025-01-02 14:00:00
L0001156,2025-01-01 23:00:00,P00503,NA,I0033,2,64.22,2025-01-03 07:00:00
L0001147,2025-01-01 23:00:00,P00417,EU,I0039,1,50.05,2025-01-03 08:00:00
L0001149,2025-01-01 23:00:00,P00443,ASIA,I0013,1,51.95,2025-01-02 21:00:00
L0001131,2025-01-01 23:00:00,P00240,EU,I0012,2,411.64,2025-01-03 00:00:00
L0001133,2025-01-01 23:00:00,P00253,EU,I0015,1,41.82,2025-01-03 05:00:00
L0001134,2025-01-01 23:00:00,P00280,NA,I0021,1,52.07,2025-01-02 13:00:00
L0001120,2025-01-01 23:00:00,P00174,EU,I0025,1,66.48,2025-01-03 04:00:00
L0001121,2025-01-01 23:00:00,P00178,NA,I0004,1,84.76,2025-01-02 11:00:00
L0001109,2025-01-01 23:00:00,P00031,EU,I0038,2,82.21,2025-01-03 01:00:00
L0001148,2025-01-01 23:00:00,P00432,NA,I0005,1,65.69,2025-01-03 08:00:00
L0001119,2025-01-01 23:00:00,P00168,EU,I0010,2,47.05,2025-01-03 08:00:00
L0001117,2025-01-01 23:00:00,P00136,ASIA,I0029,2,42.28,2025-01-03 03:00:00
L0001122,2025-01-01 23:00:00,P00184,ASIA,I0012,2,354.81,2025-01-03 07:00:00
L0001159,2025-01-01 23:00:00,P00518,EU,I0014,1,45.13,2025-01-03 03:00:00
L0001162,2025-01-01 23:00:00,P00544,NA,I0037,1,479.53,2025-01-02 18:00:00
L0001140,2025-01-01 23:00:00,P00325,EU,I0018,2,53.48,2025-01-02 16:00:00
L0001150,2025-01-01 23:00:00,P00466,ASIA,I0001,1,450.49,2025-01-02 11:00:00
L0001118,2025-01-01 23:00:00,P00137,NA,I0010,1,35.27,2025-01-02 17:00:00
L0001157,2025-01-01 23:00:00,P00510,NA,I0026,1,59.03,2025-01-03 00:00:00
L0004557,2025-01-01 23:40:00,P00177,,I0012,1,83.95,2025-01-02 05:40:00
L0004548,2025-01-01 23:52:00,P00012,,I0024,1,1047.52,2025-01-02 05:52:00
L0001175,2025-01-02 00:00:00,P00079,EU,I0031,2,43.93,2025-01-03 01:00:00
L0001194,2025-01-02 00:00:00,P00341,EU,I0002,2,53.02,2025-01-02 23:00:00
L0001201,2025-01-02 00:00:00,P00455,EU,I0010,1,42.35,2025-01-02 22:00:00
L0001193,2025-01-02 00:00:00,P00339,EU,I0024,1,4342.18,2025-01-03 09:00:00
L0001196,2025-01-02 00:00:00,P00403,NA,I0012,1,391.73,2025-01-02 12:00:00
L0001202,2025-01-02 00:00:00,P00460,NA,I0030,1,65.63,2025-01-03 00:00:00
L0001181,2025-01-02 00:00:00,P00128,EU,I0030,1,63.84,2025-01-02 20:00:00
L0001209,2025-01-02 00:00:00,P00554,EU,I0028,3,51.21,2025-01-03 06:00:00
L0001205,2025-01-02 00:00:00,P00505,NA,I0019,1,40.19,2025-01-02 14:00:00
L0001187,2025-01-02 00:00:00,P00216,ASIA,I0030,1,50.0,2025-01-02 18:00:00
L0001186,2025-01-02 00:00:00,P00213,NA,I0032,2,38.04,2025-01-02 13:00:00
L0001188,2025-01-02 00:00:00,P00240,EU,I0021,1,44.99,2025-01-02 20:00:00
L0001195,2025-01-02 00:00:00,P00358,EU,I0038,1,73.69,2025-01-03 04:00:00
L0001184,2025-01-02 00:00:00,P00200,ASIA,I0018,1,47.65,2025-01-03 10:00:00
L0001183,2025-01-02 00:00:00,P00172,NA,I0031,3,52.15,2025-01-03 03:00:00
L0001204,2025-01-02 00:00:00,P00473,NA,I0021,1,38.02,2025-01-02 14:00:00
L0001179,2025-01-02 00:00:00,P00110,NA,I0017,2,542.48,2025-01-02 22:00:00
L0001197,2025-01-02 00:00:00,P00410,NA,I0016,2,45.62,2025-01-02 16:00:00
L0001185,2025-01-02 00:00:00,P00203,EU,I0001,3,494.1,2025-01-02 22:00:00
L0001182,2025-01-02 00:00:00,P00150,EU,I0010,2,42.79,2025-01-03 06:00:00
L0001207,2025-01-02 00:00:00,P00527,ASIA,I0014,1,36.77,2025-01-03 08:00:00
L0001208,2025-01-02 00:00:00,P00553,EU,I0038,1,70.62,2025-01-03 06:00:00
L0001199,2025-01-02 00:00:00,P00452,ASIA,I0039,1,45.0,2025-01-03 05:00:00
L0001198,2025-01-02 00:00:00,P00444,EU,I0038,2,72.84,2025-01-03 08:00:00
L0001177,2025-01-02 00:00:00,P00092,NA,I0004,1,66.79,2025-01-03 00:00:00
L0001176,2025-01-02 00:00:00,P00080,EU,I0030,3,64.38,2025-01-03 03:00:00
L0001206,2025-01-02 00:00:00,P00524,NA,I0014,2,32.93,2025-01-03 09:00:00
L0001174,2025-01-02 00:00:00,P00059,NA,I0001,1,472.97,2025-01-03 00:00:00
L0001173,2025-01-02 00:00:00,P00046,EU,I0036,1,31.92,2025-01-02 17:00:00
L0001172,2025-01-02 00:00:00,P00040,EU,I0014,1,38.61,2025-01-02 16:00:00
L0001171,2025-01-02 00:00:00,P00035,EU,I0027,2,490.24,2025-01-02 12:00:00
L0001169,2025-01-02 00:00:00,P00022,NA,I0034,1,73.3,2025-01-02 15:00:00
L0001178,2025-01-02 00:00:00,P00102,EU,I0020,1,68.69,2025-01-03 02:00:00
L0001189,2025-01-02 00:00:00,P00280,NA,I0016,2,42.2,2025-01-03 09:00:00
L0001170,2025-01-02 00:00:00,P00026,NA,I0021,1,46.09,2025-01-02 13:00:00
L0001180,2025-01-02 00:00:00,P00113,ASIA,I0002,2,38.76,2025-01-02 12:00:00
L0001190,2025-01-02 00:00:00,P00298,NA,I0022,2,413.59,2025-01-03 11:00:00
L0001211,2025-01-02 00:00:00,P00584,EU,I0014,1,50.21,2025-01-02 15:00:00
L0001212,2025-01-02 00:00:00,P00596,EU,I0019,1,56.03,2025-01-02 21:00:00
L0001200,2025-01-02 00:00:00,P00453,NA,I0002,1,36.22,2025-01-02 16:00:00
L0001192,2025-01-02 00:00:00,P00322,NA,I0014,2,43.15,2025-01-02 23:00:00
L0001203,2025-01-02 00:00:00,P00469,NA,I0029,1,41.24,2025-01-03 07:00:00
L0001191,2025-01-02 00:00:00,P00319,NA,I0012,1,448.77,2025-01-03 05:00:00
L0001210,2025-01-02 00:00:00,P00567,NA,I0029,1,45.69,2025-01-02 12:00:00
L0001213,2025-01-02 00:00:00,P00598,NA,I0031,1,42.42,2025-01-03 10:00:00
L0001244,2025-01-02 01:00:00,P00483,ASIA,I0036,2,29.29,2025-01-02 20:00:00
L0001245,2025-01-02 01:00:00,P00492,ASIA,I0035,2,2254.71,2025-01-03 07:00:00
L0001241,2025-01-02 01:00:00,P00457,EU,I0031,2,67.43,2025-01-02 13:00:00
L0001246,2025-01-02 01:00:00,P00499,EU,I0010,1,49.16,2025-01-02 18:00:00
L0001240,2025-01-02 01:00:00,P00442,EU,I0010,1,59.71,2025-01-02 16:00:00
L0001235,2025-01-02 01:00:00,P00379,ASIA,I0039,1,52.06,2025-01-02 16:00:00
L0001248,2025-01-02 01:00:00,P00504,NA,I0023,1,66.35,2025-01-02 21:00:00
L0001236,2025-01-02 01:00:00,P00392,NA,I0005,1,45.03,2025-01-03 00:00:00
L0001252,2025-01-02 01:00:00,P00546,EU,I0038,3,77.25,2025-01-02 13:00:00
L0001253,2025-01-02 01:00:00,P00562,NA,I0030,2,50.34,2025-01-02 20:00:00
L0001254,2025-01-02 01:00:00,P00568,EU,I0013,1,67.4,2025-01-02 19:00:00
L0001255,2025-01-02 01:00:00,P00576,NA,I0023,2,83.18,2025-01-02 19:00:00
L0001256,2025-01-02 01:00:00,P00591,NA,I0014,3,49.69,2025-01-03 08:00:00
L0001247,2025-01-02 01:00:00,P00500,EU,I0016,1,56.9,2025-01-03 01:00:00
L0001249,2025-01-02 01:00:00,P00508,EU,I0015,4,50.56,2025-01-03 09:00:00
L0001251,2025-01-02 01:00:00,P00538,NA,I0020,1,46.66,2025-01-03 08:00:00
L0001238,2025-01-02 01:00:00,P00416,ASIA,I0000,2,90.98,2025-01-03 07:00:00
L0001232,2025-01-02 01:00:00,P00280,NA,I0000,2,83.63,2025-01-02 18:00:00
L0001243,2025-01-02 01:00:00,P00482,EU,I0008,2,66.86,2025-01-03 02:00:00
L0001219,2025-01-02 01:00:00,P00057,EU,I0001,2,489.15,2025-01-02 15:00:00
L0001216,2025-01-02 01:00:00,P00037,EU,I0034,3,75.63,2025-01-03 11:00:00
L0001215,2025-01-02 01:00:00,P00022,NA,I0029,1,51.05,2025-01-02 21:00:00
L0001214,2025-01-02 01:00:00,P00010,EU,I0038,1,71.37,2025-01-03 10:00:00
L0001239,2025-01-02 01:00:00,P00419,EU,I0002,2,51.11,2025-01-02 18:00:00
L0001217,2025-01-02 01:00:00,P00044,NA,I0001,1,448.85,2025-01-03 08:00:00
L0001220,2025-01-02 01:00:00,P00079,EU,I0002,2,39.2,2025-01-03 07:00:00
L0001221,2025-01-02 01:00:00,P00107,NA,I0034,1,70.64,2025-01-03 01:00:00
L0001222,2025-01-02 01:00:00,P00116,ASIA,I0033,1,53.21,2025-01-03 04:00:00
L0001234,2025-01-02 01:00:00,P00354,EU,I0009,2,67.34,2025-01-02 22:00:00
L0001224,2025-01-02 01:00:00,P00136,ASIA,I0019,1,46.24,2025-01-02 22:00:00
L0001218,2025-01-02 01:00:00,P00049,ASIA,I0025,1,61.36,2025-01-02 23:00:00
L0001227,2025-01-02 01:00:00,P00197,EU,I0002,2,45.36,2025-01-03 10:00:00
L0001226,2025-01-02 01:00:00,P00186,EU,I0029,2,40.27,2025-01-03 10:00:00
L0001250,2025-01-02 01:00:00,P00514,ASIA,I0033,2,71.57,2025-01-02 20:00:00
L0001233,2025-01-02 01:00:00,P00318,EU,I0005,1,63.57,2025-01-03 04:00:00
L0001237,2025-01-02 01:00:00,P00393,NA,I0033,1,55.57,2025-01-02 14:00:00
L0001225,2025-01-02 01:00:00,P00165,NA,I0015,1,46.8,2025-01-03 02:00:00
L0001242,2025-01-02 01:00:00,P00480,EU,I0025,1,76.51,2025-01-03 01:00:00
L0001231,2025-01-02 01:00:00,P00271,EU,I0014,3,55.35,2025-01-03 02:00:00
L0001230,2025-01-02 01:00:00,P00251,NA,I0010,2,49.8,2025-01-03 11:00:00
L0001229,2025-01-02 01:00:00,P00232,ASIA,I0014,1,44.81,2025-01-03 09:00:00
L0001228,2025-01-02 01:00:00,P00221,EU,I0005,2,59.06,2025-01-02 18:00:00
L0001223,2025-01-02 01:00:00,P00121,NA,I0028,1,53.65,2025-01-03 03:00:00
L0001285,2025-01-02 02:00:00,P00323,ASIA,I0000,3,82.15,2025-01-03 11:00:00
L0001295,2025-01-02 02:00:00,P00421,NA,I0010,2,51.23,2025-01-03 01:00:00
L0001289,2025-01-02 02:00:00,P00371,EU,I0037,2,449.0,2025-01-03 03:00:00
L0001296,2025-01-02 02:00:00,P00423,NA,I0020,2,46.5,2025-01-02 18:00:00
L0001306,2025-01-02 02:00:00,P00558,EU,I0014,2,43.19,2025-01-03 00:00:00
L0001298,2025-01-02 02:00:00,P00486,EU,I0018,3,52.22,2025-01-02 17:00:00
L0001269,2025-01-02 02:00:00,P00115,NA,I0007,2,3197.1,2025-01-02 19:00:00
L0001268,2025-01-02 02:00:00,P00106,NA,I0028,2,47.67,2025-01-03 09:00:00
L0001280,2025-01-02 02:00:00,P00264,EU,I0014,1,55.66,2025-01-03 02:00:00
L0001276,2025-01-02 02:00:00,P00170,NA,I0018,1,53.74,2025-01-03 07:00:00
L0001277,2025-01-02 02:00:00,P00208,ASIA,I0025,3,66.33,2025-01-03 09:00:00
L0001275,2025-01-02 02:00:00,P00151,ASIA,I0020,1,53.41,2025-01-03 08:00:00
L0001274,2025-01-02 02:00:00,P00141,NA,I0038,2,66.73,2025-01-02 16:00:00
L0001272,2025-01-02 02:00:00,P00137,NA,I0031,1,52.88,2025-01-02 16:00:00
L0001271,2025-01-02 02:00:00,P00124,NA,I0031,2,58.32,2025-01-02 20:00:00
L0001270,2025-01-02 02:00:00,P00116,ASIA,I0023,1,64.15,2025-01-03 12:00:00
L0001279,2025-01-02 02:00:00,P00258,NA,I0031,4,54.76,2025-01-03 11:00:00
L0001290,2025-01-02 02:00:00,P00376,EU,I0012,1,475.73,2025-01-03 05:00:00
L0001287,2025-01-02 02:00:00,P00368,ASIA,I0033,1,58.43,2025-01-03 00:00:00
L0001278,2025-01-02 02:00:00,P00239,ASIA,I0025,3,64.38,2025-01-03 07:00:00
L0001273,2025-01-02 02:00:00,P00140,NA,I0011,2,345.28,2025-01-03 04:00:00
L0001288,2025-01-02 02:00:00,P00370,EU,I0005,1,70.25,2025-01-02 23:00:00
L0001267,2025-01-02 02:00:00,P00098,EU,I0020,2,60.56,2025-01-03 12:00:00
L0001293,2025-01-02 02:00:00,P00411,NA,I0017,1,509.8,2025-01-03 05:00:00
L0001292,2025-01-02 02:00:00,P00403,NA,I0020,1,51.48,2025-01-02 15:00:00
L0001294,2025-01-02 02:00:00,P00412,ASIA,I0039,1,55.26,2025-01-03 08:00:00
L0001291,2025-01-02 02:00:00,P00395,EU,I0034,2,89.51,2025-01-02 20:00:00
L0001258,2025-01-02 02:00:00,P00026,NA,I0005,2,62.18,2025-01-03 04:00:00
L0001286,2025-01-02 02:00:00,P00346,ASIA,I0014,1,45.54,2025-01-02 18:00:00
L0001265,2025-01-02 02:00:00,P00070,NA,I0036,2,29.83,2025-01-02 19:00:00
L0001264,2025-01-02 02:00:00,P00059,NA,I0038,2,57.08,2025-01-03 13:00:00
L0001263,2025-01-02 02:00:00,P00047,NA,I0031,4,55.95,2025-01-03 10:00:00
L0001262,2025-01-02 02:00:00,P00041,ASIA,I0016,1,41.61,2025-01-03 10:00:00
L0001261,2025-01-02 02:00:00,P00037,EU,I0032,1,35.81,2025-01-02 14:00:00
L0001260,2025-01-02 02:00:00,P00029,NA,I0004,1,80.11,2025-01-03 13:00:00
L0001259,2025-01-02 02:00:00,P00028,NA,I0022,2,418.06,2025-01-02 17:00:00
L0001257,2025-01-02 02:00:00,P00017,NA,I0009,1,71.61,2025-01-02 20:00:00
L0001300,2025-01-02 02:00:00,P00498,NA,I0027,2,349.75,2025-01-02 17:00:00
L0001266,2025-01-02 02:00:00,P00081,ASIA,I0023,1,87.91,2025-01-03 08:00:00
L0001281,2025-01-02 02:00:00,P00278,NA,I0033,1,66.86,2025-01-02 15:00:00
L0001299,2025-01-02 02:00:00,P00490,EU,I0013,2,56.3,2025-01-03 01:00:00
L0001283,2025-01-02 02:00:00,P00307,EU,I0002,1,43.17,2025-01-03 07:00:00
L0001302,2025-01-02 02:00:00,P00511,NA,I0019,2,62.18,2025-01-02 21:00:00
L0001303,2025-01-02 02:00:00,P00525,NA,I0003,1,58.84,2025-01-03 06:00:00
L0001304,2025-01-02 02:00:00,P00529,EU,I0028,2,63.95,2025-01-02 23:00:00
L0001301,2025-01-02 02:00:00,P00507,NA,I0021,1,45.31,2025-01-03 04:00:00
